Date,Ticker,Action,Shares,Price,Total
2020-11-02,FX_01,BUY,1,122.84185906527524,-122.84185906527524
2020-11-02,Idx_04,BUY,11,136.61398696613057,-1502.7538566274363
2020-11-04,Idx_01,SELL,5,130.89862547626723,654.4931273813361
2020-11-04,Idx_03,SELL,1,165.3141639342826,165.3141639342826
2020-11-04,FX_01,SELL,2,120.98474806228184,241.96949612456368
2020-11-04,Idx_04,SELL,15,135.8020346076811,2037.0305191152165
2020-11-04,Idx_02,BUY,3,147.89470087076057,-443.6841026122817
2020-11-04,FX_05,BUY,1,102.17915828902072,-102.17915828902072
2020-11-05,Idx_03,SELL,1,169.28562840337585,169.28562840337585
2020-11-05,FX_01,SELL,2,121.08638074102822,242.17276148205644
2020-11-05,Idx_01,BUY,203,122.0894189349818,-24784.152043801303
2020-11-05,Idx_02,BUY,8,150.4168635043681,-1203.3349080349449
2020-11-05,FX_05,BUY,2,102.008223515432,-204.016447030864
2020-11-05,Idx_04,BUY,166,137.70369637029478,-22858.813597468932
2020-11-06,Idx_03,SELL,8,169.64431685441468,1357.1545348353175
2020-11-06,FX_01,SELL,1,119.84169605582224,119.84169605582224
2020-11-06,Idx_01,BUY,273,110.04869607096316,-30043.294027372944
2020-11-06,Idx_02,BUY,3,151.11046505633797,-453.33139516901394
2020-11-06,FX_05,BUY,1,101.68983065012654,-101.68983065012654
2020-11-06,Idx_04,BUY,163,138.05235770864783,-22502.534306509595
2020-11-09,Idx_03,SELL,10,174.58939884553385,1745.8939884553386
2020-11-09,FX_01,SELL,883,118.93803582617682,105022.28563451413
2020-11-09,Idx_04,SELL,53,141.34957935373282,7491.52770574784
2020-11-09,Stock_01,BUY,349,112.81291689707378,-38764.04754886917
2020-11-09,Stock_06,BUY,565,118.93683531179852,-79925.54172342233
2020-11-09,Stock_08,BUY,498,103.2730370691244,-61169.79907037191
2020-11-09,Stock_10,BUY,375,183.94161686287583,-67913.5025982754
2020-11-09,Idx_02,BUY,1,152.15088786747597,-152.15088786747597
2020-11-10,Stock_01,SELL,349,121.43107376769282,41990.06641324318
2020-11-10,Stock_06,SELL,402,124.14806876549598,59312.434409153546
2020-11-10,Stock_08,SELL,267,107.00757782007398,33955.13983570103
2020-11-10,Stock_10,SELL,375,187.1483045764865,69535.80136777529
2020-11-10,Idx_03,SELL,22,176.1523536544779,3875.351780398514
2020-11-10,Idx_04,SELL,39,142.94482101128455,5574.848019440097
2020-11-10,Idx_01,BUY,604,109.78308574389044,-66308.98378930983
2020-11-10,Idx_02,BUY,2,150.4168635043681,-300.8337270087362
2020-11-10,FX_01,BUY,522,118.8446752689278,-62036.92049038031
2020-11-10,FX_05,BUY,3,100.92731058781754,-302.78193176345263
2020-11-11,Idx_02,SELL,3,151.39425273284922,454.1827581985477
2020-11-11,Idx_03,SELL,5,177.63847547206177,888.1923773603089
2020-11-11,FX_01,SELL,41,118.69573762829596,4866.5252427601345
2020-11-11,Stock_06,BUY,14,121.06579872130412,-2011.7991993097603
2020-11-11,Stock_08,BUY,13,105.42759144466214,-1626.7947452768435
2020-11-11,Idx_01,BUY,34,103.8069969213924,-3529.4378953273417
2020-11-11,FX_05,BUY,3,100.72815372073842,-302.18446116221526
2020-11-11,Idx_04,BUY,38,145.59012730418678,-5532.424837559098
2020-11-12,Stock_06,SELL,9,118.90501356609104,1274.2247013494966
2020-11-12,Stock_08,SELL,14,103.40433203823112,1723.7334632935758
2020-11-12,Idx_03,SELL,1,175.0506042946472,175.0506042946472
2020-11-12,Stock_01,BUY,116,113.79124830407184,-13105.833706811354
2020-11-12,Stock_10,BUY,156,172.42213848731757,-26706.40481328684
2020-11-12,Stock_11,BUY,115,314.7654675653008,-36198.028770009594
2020-11-12,Idx_02,BUY,2,150.25925223681483,-300.51850447362966
2020-11-12,FX_01,BUY,28,119.0702714090954,-3333.967599454671
2020-11-12,FX_05,BUY,411,100.7168647074482,-41394.63139476121
2020-11-13,Stock_11,SELL,115,315.0449912321853,36230.17399170131
2020-11-13,Idx_02,SELL,2,152.37157368405275,304.7431473681055
2020-11-13,FX_01,SELL,44,119.12461227718288,5241.482940196047
2020-11-13,Stock_01,BUY,22,114.8559581060514,-2502.7947903573495
2020-11-13,Stock_06,BUY,15,123.29011248798376,-2203.0330271611992
2020-11-13,Stock_08,BUY,44,105.1385529461256,-5510.819316240161
2020-11-13,Stock_10,BUY,22,173.9021829188548,-3789.454936584166
2020-11-13,Idx_03,BUY,1,177.74093483098298,-177.74093483098298
2020-11-13,FX_05,BUY,50,100.9603778970768,-5048.01889485384
2020-11-13,Idx_04,BUY,24,147.69429886425348,-3544.6631727420836
2020-11-16,Stock_01,SELL,1,116.8270470825532,114.90430209608881
2020-11-16,FX_01,SELL,42,119.5419006954829,5020.759829210281
2020-11-16,Stock_06,BUY,15,129.359310424904,-2319.578676127503
2020-11-16,Stock_08,BUY,18,110.3412761697564,-2374.273058129617
2020-11-16,Stock_10,BUY,5,174.79017138845776,-859.5673330018556
2020-11-16,Idx_02,BUY,3,154.26320931471392,-462.7896279441418
2020-11-16,Idx_03,BUY,4,179.58574509960565,-718.3429803984226
2020-11-16,FX_05,BUY,10,101.67334464540455,-1016.7334464540455
2020-11-16,Idx_04,BUY,32,151.4529983312109,-4846.495946598749
2020-11-17,Stock_01,SELL,7,117.76223199598614,815.3253595664064
2020-11-17,Stock_06,SELL,19,131.4564849115445,2965.5270660241667
2020-11-17,Stock_08,SELL,35,111.20839166536594,4621.382124486615
2020-11-17,Idx_04,SELL,34,151.94038532259398,5165.9731009681955
2020-11-17,Stock_10,BUY,8,177.13353746103172,-1401.5792686558234
2020-11-17,Idx_02,BUY,3,154.10555708079406,-462.3166712423822
2020-11-17,FX_01,BUY,29,118.73158787185996,-3443.2160482839386
2020-11-17,FX_05,BUY,9,101.10511273809615,-909.9460146428654
2020-11-18,Idx_03,SELL,1,178.45831173306064,178.45831173306064
2020-11-18,FX_01,SELL,37,118.87170103947952,4398.252938460742
2020-11-18,Stock_01,BUY,3,118.3521284956463,-350.63676820831364
2020-11-18,Stock_06,BUY,2,129.0415278704909,-306.78771845397324
2020-11-18,Stock_08,BUY,30,110.05222758789536,-3924.6286489671174
2020-11-18,Stock_10,BUY,3,179.03288326063188,-530.4130342855094
2020-11-18,FX_05,BUY,17,101.26045460126976,-1721.4277282215858
2020-11-18,Idx_04,BUY,31,148.85700908106503,-4614.567281513016
2020-11-19,Stock_08,SELL,1,109.04059788467984,129.31917707540276
2020-11-19,Idx_02,SELL,1,153.82183768156034,153.82183768156034
2020-11-19,Stock_01,BUY,18,117.41692805351312,-2094.8556791843016
2020-11-19,Stock_06,BUY,6,130.94809190559985,-931.8052072349622
2020-11-19,Stock_10,BUY,2,177.6022072037902,-352.07018136541
2020-11-19,Idx_03,BUY,5,179.7138423539185,-898.5692117695925
2020-11-19,FX_01,BUY,1,118.59727439514714,-118.59727439514714
2020-11-19,FX_05,BUY,28,100.890229621269,-2824.926429395532
2020-11-20,Stock_01,SELL,1,117.83418422846196,116.66627494705519
2020-11-20,Stock_06,SELL,2,131.29758132577206,311.2778905032657
2020-11-20,Stock_08,SELL,5,108.89606351042475,645.4219603926002
2020-11-20,Idx_03,SELL,2,180.25188079439204,360.5037615887841
2020-11-20,Stock_10,BUY,4,177.70087451805512,-703.7583947510533
2020-11-20,FX_01,BUY,5,118.53908021768174,-592.6954010884087
2020-11-20,FX_05,BUY,4,101.0010684595328,-404.0042738381312
2020-11-24,Stock_01,SELL,3,125.84805725866576,373.4071242032072
2020-11-24,Stock_06,SELL,185,144.6116832086954,31810.163976821746
2020-11-24,Stock_08,SELL,11,119.7350929138025,1566.0475304820482
2020-11-24,Stock_10,SELL,5,181.32693303485487,896.6999581350356
2020-11-24,Idx_03,SELL,1,182.71163166183248,182.71163166183248
2020-11-24,FX_05,SELL,13,101.1079187580092,1314.4029438541197
2020-11-24,Idx_02,BUY,1,157.16368268790708,-157.16368268790708
2020-11-24,FX_01,BUY,215,118.90244860714374,-25564.026450535905
2020-11-24,Idx_04,BUY,76,152.8731951897497,-11618.362834420977
2020-11-25,Stock_08,SELL,23,116.916975115565,3163.4823138503125
2020-11-25,Stock_01,BUY,11,125.90560662168625,-1377.747141169335
2020-11-25,Stock_10,BUY,11,182.0422710632757,-1992.033756550771
2020-11-25,Idx_02,BUY,4,156.28096673251096,-625.1238669300438
2020-11-25,FX_01,BUY,1,117.64135119120851,-117.64135119120851
2020-11-27,Stock_01,SELL,1,126.10703715660804,125.37041495016479
2020-11-27,Stock_08,SELL,5,118.14537613018943,694.4772300960706
2020-11-27,Idx_02,SELL,1,157.76273386589153,157.76273386589153
2020-11-27,FX_01,SELL,204,117.5631671493934,23982.88609847625
2020-11-27,Stock_06,BUY,175,143.43595258248072,-29509.87352020163
2020-11-30,Stock_01,SELL,4,123.63236796062668,490.9998945102732
2020-11-30,Stock_06,SELL,5,133.90323908117375,784.4804780174223
2020-11-30,Stock_08,SELL,8,110.8470859797019,1039.0473072094128
2020-11-30,Stock_10,SELL,6,176.3935152452631,1050.8073104929483
2020-11-30,Idx_02,BUY,2,153.63265500085652,-307.26531000171303
2020-11-30,Idx_03,BUY,2,179.73948024931008,-359.47896049862015
2020-11-30,FX_01,BUY,10,117.17124744710034,-1171.7124744710034
2020-11-30,Idx_04,BUY,7,150.9299338549863,-1056.5095369849041
2020-12-01,Stock_04,SELL,12,402.202590964598,5700.288700359676
2020-12-01,Stock_07,SELL,19,310.20473939678936,5821.719577074845
2020-12-01,Stock_08,SELL,25,113.5929769241101,3353.993616168034
2020-12-01,Stock_10,SELL,4,179.35356939077448,708.6295655612719
2020-12-01,Stock_14,SELL,14,416.7134189115627,5833.987864761878
2020-12-01,Stock_15,SELL,135,36.6745587136047,4951.065426336635
2020-12-01,Idx_02,SELL,6,156.6592774720966,939.9556648325795
2020-12-01,FX_06,SELL,107,97.30046601628833,10411.14986374285
2020-12-01,Idx_04,SELL,128,153.94012444286847,19704.335928687164
2020-12-01,Stock_01,BUY,41,127.20047505399717,-5151.3593024634465
2020-12-01,Stock_03,BUY,55,97.6167645871783,-5223.986176934118
2020-12-01,Stock_06,BUY,27,138.00232796009726,-4400.691439647903
2020-12-01,Stock_12,BUY,15,352.80554092548863,-5149.221531776809
2020-12-01,Idx_03,BUY,10,183.96712769919833,-1839.6712769919832
2020-12-01,FX_01,BUY,62,118.1056683956365,-7322.5514405294625
2020-12-01,FX_05,BUY,7,101.23967619031929,-708.677733332235
2020-12-02,Stock_01,SELL,8,129.3442121195604,1020.1421995343757
2020-12-02,Stock_06,SELL,10,139.24155437493616,1629.0625346867698
2020-12-02,Stock_08,SELL,14,116.41113505564589,1906.7398911708092
2020-12-02,Stock_10,SELL,10,179.23023524794328,1766.9937004978858
2020-12-02,Idx_03,SELL,1,183.9927425389286,183.9927425389286
2020-12-02,FX_05,SELL,18,101.43230006843916,1825.781401231905
2020-12-02,FX_06,SELL,3,98.23322076356972,294.69966229070917
2020-12-02,Idx_04,SELL,28,154.82604532270668,4335.129269035787
2020-12-02,Idx_02,BUY,4,156.87996328867337,-627.5198531546935
2020-12-02,FX_01,BUY,17,116.9954286994088,-1988.9222878899498
2020-12-03,Stock_01,SELL,3,129.12841753693385,381.91553845759876
2020-12-03,Stock_06,SELL,2,139.3368554978466,324.95256122424576
2020-12-03,Stock_08,SELL,15,116.19434357758776,2032.3579901240125
2020-12-03,Idx_04,SELL,8,158.92370495404245,1271.3896396323396
2020-12-03,Stock_10,BUY,3,178.46554620360843,-527.8370669646401
2020-12-03,Idx_02,BUY,1,158.67703488989363,-158.67703488989363
2020-12-03,FX_01,BUY,7,116.6068231062053,-816.2477617434371
2020-12-03,FX_05,BUY,3,101.43217900358094,-304.29653701074284
2020-12-03,FX_06,BUY,1,98.70138488628498,-98.70138488628498
2020-12-04,Stock_06,SELL,6,145.69207988915727,1018.0484635451337
2020-12-04,Stock_08,SELL,2,120.89125699127312,281.58281614585076
2020-12-04,Idx_03,SELL,1,185.86314459162023,185.86314459162023
2020-12-04,FX_06,SELL,1,98.22404366131448,98.22404366131448
2020-12-04,Stock_01,BUY,2,131.61747407367034,-259.1784725429398
2020-12-04,Stock_10,BUY,2,177.97222699106524,-350.4593160691657
2020-12-04,Idx_02,BUY,2,160.31645425719407,-320.63290851438813
2020-12-04,FX_01,BUY,8,116.46119957466304,-931.6895965973043
2020-12-04,FX_05,BUY,4,101.5651282934885,-406.260513173954
2020-12-04,Idx_04,BUY,10,157.86214562134762,-1578.6214562134762
2020-12-07,Stock_01,SELL,2,128.0637465567048,252.35572141367274
2020-12-07,Stock_06,SELL,7,141.27522486724186,1153.2227096475715
2020-12-07,Stock_08,SELL,9,119.37379731146302,1252.8545581175172
2020-12-07,Stock_10,SELL,1,178.29287840364478,175.66731085971176
2020-12-07,Idx_03,SELL,1,184.3514194621368,184.3514194621368
2020-12-07,FX_01,SELL,1,116.61358283664988,116.61358283664988
2020-12-07,FX_05,SELL,1,101.4946249994285,101.4946249994285
2020-12-07,FX_06,SELL,2,98.45000413123684,196.90000826247368
2020-12-07,Idx_04,SELL,8,156.94657190386275,1255.572575230902
2020-12-07,Idx_02,BUY,2,160.31645425719407,-320.63290851438813
2020-12-08,FX_01,SELL,13,115.80327001302696,1505.4425101693505
2020-12-08,Stock_01,BUY,10,127.4306802704292,-1265.184890725827
2020-12-08,Stock_06,BUY,10,141.7836178731865,-1641.9006583992452
2020-12-08,Stock_08,BUY,11,119.7350929138025,-1525.2286824205137
2020-12-08,Stock_10,BUY,7,175.9741791596371,-1223.0014821448137
2020-12-08,FX_05,BUY,19,100.72099438155888,-1913.6988932496188
2020-12-08,FX_06,BUY,1,98.94860402674786,-98.94860402674786
2020-12-08,Idx_04,BUY,10,156.664307871318,-1566.6430787131799
2020-12-09,Stock_01,SELL,1,128.17884528274578,126.333470250442
2020-12-09,Stock_08,SELL,1,121.10804846933117,141.3027507099952
2020-12-09,Stock_10,SELL,2,178.07087694654865,351.0144249711877
2020-12-09,FX_01,SELL,2,116.67494645971284,233.34989291942568
2020-12-09,FX_05,SELL,6,101.4607174398404,608.7643046390424
2020-12-09,Idx_04,BUY,9,160.36711282981443,-1443.30401546833
2020-12-10,Stock_01,SELL,150,125.05673798843392,18465.77244879494
2020-12-10,Stock_06,SELL,143,145.05656401459467,24296.268972514274
2020-12-10,Stock_08,SELL,179,122.33646965060476,25649.277598955712
2020-12-10,Stock_10,SELL,5,177.40485521647875,873.1817094738464
2020-12-10,Idx_01,SELL,235,99.69012972841348,23427.180486177167
2020-12-10,Idx_02,SELL,2,161.04159991140338,322.08319982280676
2020-12-10,FX_05,SELL,196,101.58530194326774,19910.71918088048
2020-12-10,FX_06,SELL,5,98.08600722400156,490.4300361200078
2020-12-10,Idx_04,SELL,203,159.0070555089481,32278.432268316465
2020-12-10,Stock_11,BUY,156,313.36810897675247,-48885.42500037338
2020-12-10,FX_01,BUY,360,117.12946600036416,-42166.6077601311
2020-12-11,Stock_10,SELL,22,174.9874886582061,3791.8293515919613
2020-12-11,Stock_11,SELL,32,309.17588478489375,9893.6283131166
2020-12-11,Idx_01,SELL,342,103.18724793488774,35290.038793731605
2020-12-11,Idx_03,SELL,627,184.9407567490549,115957.85448165743
2020-12-11,FX_01,SELL,1,116.4303073435068,116.4303073435068
2020-12-11,FX_05,SELL,41,101.52684610831092,4162.600690440748
2020-12-11,Idx_02,BUY,3,159.90659941536896,-479.71979824610685
2020-12-11,FX_06,BUY,1,98.58983636308086,-98.58983636308086
2020-12-14,Stock_10,SELL,168,176.73886820397195,29322.792930316686
2020-12-14,Stock_11,SELL,124,309.17588478489375,38337.809713326824
2020-12-14,Idx_01,SELL,657,109.42894708445849,71894.81823448923
2020-12-14,Idx_02,SELL,1,159.07524162816452,159.07524162816452
2020-12-14,Idx_03,SELL,3,185.0546056046699,555.1638168140097
2020-12-14,FX_05,SELL,295,101.25955576205958,29871.568949807574
2020-12-14,FX_06,BUY,1,98.5310876680519,-98.5310876680519
2020-12-15,Idx_02,SELL,2,160.7953101157361,321.5906202314722
2020-12-15,Idx_01,BUY,18,101.32801786203696,-1823.9043215166653
2020-12-15,Idx_03,BUY,106,186.9431409349924,-19815.972939109197
2020-12-15,FX_01,BUY,1,115.83237367737294,-115.83237367737294
2020-12-15,FX_05,BUY,2,101.0437308395133,-202.0874616790266
2020-12-16,Idx_01,SELL,24,99.60159295272256,2390.438230865341
2020-12-16,Idx_03,SELL,6,187.66752675811233,1126.005160548674
2020-12-16,FX_01,SELL,1,115.51106291040458,115.51106291040458
2020-12-16,Idx_02,BUY,3,161.5597698263729,-484.67930947911873
2020-12-16,FX_05,BUY,1,100.80827158507472,-100.80827158507472
2020-12-17,Idx_01,SELL,6,97.07835394885332,582.47012369312
2020-12-17,Idx_03,SELL,3,188.98696767215864,566.9609030164759
2020-12-17,FX_05,SELL,1,100.792846064318,100.792846064318
2020-12-17,FX_06,SELL,2,99.0829394673583,198.1658789347166
2020-12-17,Idx_02,BUY,1,162.61092582554565,-162.61092582554565
2020-12-17,FX_01,BUY,1,115.06468397898512,-115.06468397898512
2020-12-18,Idx_03,SELL,3,188.00388580115944,564.0116574034784
2020-12-18,FX_01,SELL,1,114.13853515194631,114.13853515194631
2020-12-18,Stock_11,BUY,60,298.6254897717177,-17917.52938630306
2020-12-18,Idx_01,BUY,335,95.48472575974364,-31987.38312951412
2020-12-18,Idx_02,BUY,1,162.41984503652526,-162.41984503652526
2020-12-21,Stock_11,SELL,75,290.86988614874514,21815.241461155885
2020-12-21,FX_05,SELL,1,100.19782611563906,100.19782611563906
2020-12-21,FX_06,SELL,2,99.7891336721856,199.5782673443712
2020-12-21,Idx_03,BUY,206,185.59787768026385,-38233.16280213435
2020-12-21,FX_01,BUY,1,114.23051483040804,-114.23051483040804
2020-12-22,Idx_01,SELL,299,107.2598467400212,32070.69417526634
2020-12-22,Idx_02,SELL,3,158.75670081736774,476.27010245210323
2020-12-22,Idx_03,SELL,91,185.13219943285375,16847.03014838969
2020-12-22,FX_05,SELL,2,99.97531338371644,199.95062676743288
2020-12-22,Stock_11,BUY,15,292.6166585975374,-4389.249878963062
2020-12-22,FX_01,BUY,1,113.7833073717162,-113.7833073717162
2020-12-22,FX_06,BUY,2,100.06803942951106,-200.13607885902212
2020-12-23,Idx_01,SELL,12,103.18724793488774,1238.2469752186528
2020-12-23,Idx_03,SELL,123,187.12427773817967,23016.2861617961
2020-12-23,Idx_02,BUY,208,160.38118111633483,-33359.28567219764
2020-12-23,FX_05,BUY,1,100.47577034602536,-100.47577034602536
2020-12-23,FX_06,BUY,2,99.34685093596993,-198.69370187193985
2020-12-28,Idx_03,SELL,182,188.72827162427944,34348.54543561886
2020-12-28,FX_01,SELL,1,113.85694108914645,113.85694108914645
2020-12-28,Stock_10,BUY,107,165.5647080695594,-17754.492898595472
2020-12-28,Stock_11,BUY,149,299.53376543296343,-44630.53104951155
2020-12-28,Idx_01,BUY,634,96.06020635840288,-60902.17083122743
2020-12-28,FX_05,BUY,177,99.77994789614236,-17661.050777617198
2020-12-28,FX_06,BUY,1,100.19009241499488,-100.19009241499488
2020-12-29,FX_01,SELL,469,113.9129390117787,53425.16839652421
2020-12-29,FX_06,SELL,1,100.29173492261224,100.29173492261224
2020-12-29,Stock_01,BUY,282,125.58906959637338,-35423.517094393275
2020-12-29,Stock_06,BUY,189,137.6527728942403,-29636.016335422213
2020-12-29,Stock_08,BUY,231,120.60225882603484,-31735.1444125089
2020-12-29,Stock_10,BUY,6,165.95939468540072,-995.9644108932217
2020-12-29,Stock_11,BUY,12,298.34598465810996,-3580.1518158973195
2020-12-29,Stock_14,BUY,97,410.9839285192096,-39865.44106636333
2020-12-29,Idx_03,BUY,587,189.94419261898364,-111497.24106734339
2020-12-29,FX_05,BUY,367,99.97911142420934,-36692.33389268482
2020-12-29,Idx_04,BUY,94,168.3190468226356,-15821.990401327748
2020-12-30,Stock_01,SELL,282,124.61071489632496,35301.69036958481
2020-12-30,Stock_06,SELL,189,138.1643907444508,29544.976806271217
2020-12-30,Stock_08,SELL,231,120.67450584651328,31539.385822660268
2020-12-30,Stock_14,SELL,11,407.2108296948488,4479.319126643337
2020-12-30,FX_05,SELL,127,99.54260329425956,12641.910618370965
2020-12-30,FX_06,SELL,2,100.84807663272426,201.69615326544852
2020-12-30,Idx_04,SELL,94,164.0981042803144,15425.221802349553
2020-12-30,Stock_10,BUY,137,164.5780522856915,-22650.79716318811
2020-12-30,Idx_01,BUY,656,100.79681409455486,-66122.71004602799
2020-12-30,FX_01,BUY,469,113.14248755581626,-53063.82666367783
2021-01-04,Stock_10,SELL,53,163.59136178426056,8721.063593484487
2021-01-04,Stock_11,SELL,8,294.9223299538849,2359.3786396310793
2021-01-04,Stock_14,SELL,6,424.5390113514437,2547.2340681086625
2021-01-04,FX_01,SELL,1,113.0221012280155,113.0221012280155
2021-01-04,FX_05,SELL,90,99.4184032902068,8947.656296118612
2021-01-04,Idx_01,BUY,13,119.38910637973072,-1552.0583829364994
2021-01-04,FX_06,BUY,2,100.64354089579903,-201.28708179159807
2021-01-05,Stock_10,SELL,197,162.80204062892253,32049.140179795548
2021-01-05,Stock_11,SELL,153,292.7563833244262,44791.72664863721
2021-01-05,Stock_14,SELL,80,421.60441091549944,33728.35287323996
2021-01-05,Idx_01,SELL,992,112.17352802755498,111276.13980333455
2021-01-05,Idx_02,SELL,201,169.61865979760836,34093.35061931928
2021-01-05,FX_05,SELL,326,100.07133365816972,32623.25477256333
2021-01-05,FX_06,SELL,1,99.88381712543074,99.88381712543074
2021-01-05,Idx_03,BUY,172,191.70338568928184,-32972.982338556474
2021-01-05,FX_01,BUY,1,113.756005425407,-113.756005425407
2021-01-07,FX_01,SELL,1,112.50345630672658,112.50345630672658
2021-01-07,Stock_10,BUY,176,170.62144264320082,-30121.99011947782
2021-01-07,Stock_11,BUY,129,306.94004796207565,-39595.26618710776
2021-01-07,Stock_14,BUY,16,445.081266738877,-7121.300267822032
2021-01-07,Idx_01,BUY,891,99.026120797395,-88232.27363047894
2021-01-07,Idx_02,BUY,4,169.7779370307345,-679.111748122938
2021-01-07,Idx_03,BUY,6,194.10939381017744,-1164.6563628610647
2021-01-07,FX_05,BUY,286,99.69252956425814,-28512.06345537783
2021-01-08,Idx_03,SELL,12,195.92034684014664,2351.0441620817596
2021-01-08,FX_01,SELL,583,112.91811447971742,65831.26074167526
2021-01-08,Stock_01,BUY,330,130.30820277190404,-43219.90347423796
2021-01-08,Stock_06,BUY,229,148.62304483559242,-38431.31583954938
2021-01-08,Stock_08,BUY,234,133.6812987806034,-35322.39406684283
2021-01-08,Stock_10,BUY,117,167.56277325976913,-19704.3221414739
2021-01-08,Stock_11,BUY,49,300.16261019370825,-14707.967899491705
2021-01-08,Idx_02,BUY,1,174.26921634959493,-174.26921634959493
2021-01-08,FX_06,BUY,1,101.2738687476158,-101.2738687476158
2021-01-12,Stock_01,SELL,16,130.46645575586027,2090.1600719441394
2021-01-12,Stock_06,SELL,8,146.32410013100417,1338.8870009892214
2021-01-12,Stock_08,SELL,7,137.87240238434327,1103.8586349377745
2021-01-12,Stock_11,SELL,17,304.07538493178936,5169.2815438404195
2021-01-12,Stock_10,BUY,2,172.59482364606276,-345.63559548623334
2021-01-12,Stock_14,BUY,35,436.27741309522105,-15269.709458332736
2021-01-12,Idx_02,BUY,5,173.6003175166516,-868.0015875832579
2021-01-12,Idx_03,BUY,7,194.2387821815244,-1359.671475270671
2021-01-13,Stock_08,SELL,24,138.52274656854385,3778.413547251017
2021-01-13,Stock_10,SELL,98,171.3367980304032,16853.132723610255
2021-01-13,Stock_11,SELL,25,304.84395441942297,7621.098860485574
2021-01-13,Idx_02,SELL,1,173.98258833833654,173.98258833833654
2021-01-13,FX_06,SELL,2,100.58305474749656,201.16610949499312
2021-01-13,Stock_01,BUY,9,129.56004552393756,-1170.3547449025807
2021-01-13,Stock_06,BUY,12,147.61927308071506,-2013.2674057524805
2021-01-13,Stock_14,BUY,15,423.8402496104743,-6357.603744157114
2021-01-13,FX_01,BUY,39,113.65201867710891,-4432.428728407248
2021-01-14,Stock_01,SELL,6,129.8621874441452,776.2856585246409
2021-01-14,Stock_08,SELL,5,142.42480159042265,818.4702676884298
2021-01-14,Stock_10,SELL,5,174.05014917268915,867.025763529421
2021-01-14,Stock_14,SELL,10,421.4646742680524,4214.646742680524
2021-01-14,FX_01,SELL,2,114.93367146013532,229.86734292027063
2021-01-14,Stock_11,BUY,1,310.223903726305,-310.223903726305
2021-01-14,FX_06,BUY,2,99.54291313861484,-199.08582627722967
2021-01-14,Idx_04,BUY,103,175.08581002673097,-18033.83843275329
2021-01-15,Stock_01,SELL,15,127.86230825743291,1918.354554523172
2021-01-15,Stock_06,SELL,233,143.21561284144474,38237.3105049901
2021-01-15,Stock_08,SELL,198,138.88405225420792,31510.74134024466
2021-01-15,Stock_10,SELL,65,172.20013703022147,11195.459609703685
2021-01-15,Stock_11,SELL,45,311.2719597742697,14007.238189842137
2021-01-15,Stock_14,SELL,23,413.2198718858304,9504.0570533741
2021-01-15,Idx_03,SELL,2,192.4795314720728,384.9590629441456
2021-01-15,FX_06,SELL,2,99.8341103796152,199.6682207592304
2021-01-15,Idx_04,SELL,35,173.24201236814508,6063.470432885078
2021-01-15,Idx_01,BUY,728,107.74679056298952,-78439.66352985636
2021-01-15,Idx_02,BUY,2,173.12252678363973,-346.24505356727946
2021-01-15,FX_05,BUY,326,99.97810985145117,-32592.86381157308
2021-01-19,Stock_01,SELL,302,126.927123344,38183.13317239359
2021-01-19,Stock_11,SELL,92,312.4597776556766,28746.299544322246
2021-01-19,Idx_01,SELL,1000,102.8773776633012,102877.3776633012
2021-01-19,Idx_02,SELL,3,175.98929849262203,527.967895477866
2021-01-19,FX_05,SELL,380,100.38985296681216,38148.14412738862
2021-01-19,Idx_04,SELL,68,172.8935407697009,11756.760772339661
2021-01-19,Stock_10,BUY,7,173.01414237290723,-1206.3958266885074
2021-01-19,Stock_14,BUY,8,409.8660091717221,-3278.928073373777
2021-01-19,Idx_03,BUY,1,193.8765546864724,-193.8765546864724
2021-01-19,FX_01,BUY,545,115.7650788511378,-63091.9679738701
2021-01-19,FX_06,BUY,2,98.70047962654922,-197.40095925309845
2021-01-20,Stock_14,SELL,5,414.6172645282118,2073.0863226410593
2021-01-20,FX_06,SELL,3,99.70834390949106,299.1250317284732
2021-01-20,Stock_01,BUY,307,127.81912294211725,-39213.57092111308
2021-01-20,Stock_10,BUY,9,173.6308478046262,-1561.6063956340126
2021-01-20,Idx_01,BUY,353,95.5289941475891,-33721.73493409895
2021-01-20,Idx_02,BUY,4,179.07907744561865,-716.3163097824746
2021-01-20,Idx_03,BUY,1,195.19593796136544,-195.19593796136544
2021-01-20,FX_05,BUY,403,100.06859824669124,-40327.64509341657
2021-01-21,FX_01,SELL,796,114.97159959749357,91517.39327960488
2021-01-21,Stock_01,BUY,20,127.58894878308564,-2551.313653308177
2021-01-21,Stock_06,BUY,368,143.08611031675272,-60539.08745854579
2021-01-21,Stock_08,BUY,262,141.12411322202152,-42510.194401953646
2021-01-21,Stock_10,BUY,30,175.08619069003413,-5251.62790046149
2021-01-21,Stock_14,BUY,9,422.4428308001814,-3801.985477201633
2021-01-21,Idx_02,BUY,3,179.39760460095994,-538.1928138028798
2021-01-21,FX_05,BUY,84,100.01823853970022,-8401.532037334819
2021-01-22,FX_06,SELL,2,100.01387680492287,200.02775360984575
2021-01-22,Stock_01,BUY,22,123.97766413874956,-2738.1326856597975
2021-01-22,Stock_06,BUY,10,143.8955872560391,-1640.809750704163
2021-01-22,Stock_08,BUY,2,139.10082356561685,-317.22722286310375
2021-01-22,Stock_10,BUY,11,173.35947797283455,-1914.3821441703346
